athleteid,lastname,firstname,birthdate,gender,name,code,eventid,heat,lane,points,reactiontime,swimtime,split,cumswimtime,splitdistance,daytime,round,distance,relaycount,stroke,splitswimtime
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,38,3,4,928,0.76,275.17,6,210.8,300,1024,PRE,400,1,MEDLEY,40.25
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,38,3,4,928,0.76,275.17,7,243.36,350,1024,PRE,400,1,MEDLEY,32.56
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,38,3,4,928,0.76,275.17,8,275.17,400,1024,PRE,400,1,MEDLEY,31.81
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,1,29.25,50,1914,FIN,400,1,MEDLEY,29.25
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,2,62.24,100,1914,FIN,400,1,MEDLEY,32.99
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,3,97.19,150,1914,FIN,400,1,MEDLEY,34.95
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,4,131.23,200,1914,FIN,400,1,MEDLEY,34.04
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,5,169.66,250,1914,FIN,400,1,MEDLEY,38.43
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,6,208.96,300,1914,FIN,400,1,MEDLEY,39.3
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,7,241.12,350,1914,FIN,400,1,MEDLEY,32.16
244964,BEISEL,ELIZABETH,01/01/1992,F,UNITED STATES OF AMERICA,USA,138,1,7,964,0.69,271.69,8,271.69,400,1914,FIN,400,1,MEDLEY,30.57
244968,BOOTSMA,RACHEL,01/01/1993,F,UNITED STATES OF AMERICA,USA,18,4,4,876,0.57,28.28,1,28.28,50,1000,PRE,50,1,BACK,28.28
244968,BOOTSMA,RACHEL,01/01/1993,F,UNITED STATES OF AMERICA,USA,218,1,3,909,0.56,27.93,1,27.93,50,1812,SEM,50,1,BACK,27.93
244968,BOOTSMA,RACHEL,01/01/1993,F,UNITED STATES OF AMERICA,USA,118,1,7,897,0.54,28.05,1,28.05,50,1914,FIN,50,1,BACK,28.05
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,16,3,5,887,0.64,116.03,1,26.59,50,1038,PRE,200,1,FLY,26.59
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,16,3,5,887,0.64,116.03,2,56.1,100,1038,PRE,200,1,FLY,29.51
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,16,3,5,887,0.64,116.03,3,85.92,150,1038,PRE,200,1,FLY,29.82
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,16,3,5,887,0.64,116.03,4,116.03,200,1038,PRE,200,1,FLY,30.11
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,216,2,4,889,0.65,115.97,1,26.01,50,1935,SEM,200,1,FLY,26.01
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,216,2,4,889,0.65,115.97,2,55.66,100,1935,SEM,200,1,FLY,29.65
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,216,2,4,889,0.65,115.97,3,85.59,150,1935,SEM,200,1,FLY,29.93
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,216,2,4,889,0.65,115.97,4,115.97,200,1935,SEM,200,1,FLY,30.38
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,116,1,2,880,0.64,116.34,1,26.19,50,1823,FIN,200,1,FLY,26.19
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,116,1,2,880,0.64,116.34,2,56.34,100,1823,FIN,200,1,FLY,30.15
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,116,1,2,880,0.64,116.34,3,86.34,150,1823,FIN,200,1,FLY,30
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,116,1,2,880,0.64,116.34,4,116.34,200,1823,FIN,200,1,FLY,30
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,23,4,4,880,0.56,116.76,1,27.76,50,1021,PRE,200,1,BACK,27.76
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,23,4,4,880,0.56,116.76,2,56.94,100,1021,PRE,200,1,BACK,29.18
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,23,4,4,880,0.56,116.76,3,86.46,150,1021,PRE,200,1,BACK,29.52
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,23,4,4,880,0.56,116.76,4,116.76,200,1021,PRE,200,1,BACK,30.3
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,223,2,4,917,0.55,115.16,1,27.54,50,1920,SEM,200,1,BACK,27.54
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,223,2,4,917,0.55,115.16,2,56.86,100,1920,SEM,200,1,BACK,29.32
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,223,2,4,917,0.55,115.16,3,86.19,150,1920,SEM,200,1,BACK,29.33
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,223,2,4,917,0.55,115.16,4,115.16,200,1920,SEM,200,1,BACK,28.97
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,123,1,4,930,0.57,114.64,1,27.45,50,1809,FIN,200,1,BACK,27.45
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,123,1,4,930,0.57,114.64,2,56.72,100,1809,FIN,200,1,BACK,29.27
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,123,1,4,930,0.57,114.64,3,85.69,150,1809,FIN,200,1,BACK,28.97
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,123,1,4,930,0.57,114.64,4,114.64,200,1809,FIN,200,1,BACK,28.95
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,1,26.9,50,1000,PRE,400,1,MEDLEY,26.9
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,2,57.75,100,1000,PRE,400,1,MEDLEY,30.85
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,3,90.15,150,1000,PRE,400,1,MEDLEY,32.4
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,4,120.95,200,1000,PRE,400,1,MEDLEY,30.8
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,5,157.61,250,1000,PRE,400,1,MEDLEY,36.66
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,6,194.28,300,1000,PRE,400,1,MEDLEY,36.67
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,7,223.9,350,1000,PRE,400,1,MEDLEY,29.62
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,37,4,6,889,0.64,253.55,8,253.55,400,1000,PRE,400,1,MEDLEY,29.65
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,1,26.41,50,1815,FIN,400,1,MEDLEY,26.41
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,2,57.26,100,1815,FIN,400,1,MEDLEY,30.85
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,3,89.06,150,1815,FIN,400,1,MEDLEY,31.8
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,4,120.12,200,1815,FIN,400,1,MEDLEY,31.06
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,5,156.03,250,1815,FIN,400,1,MEDLEY,35.91
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,6,192.92,300,1815,FIN,400,1,MEDLEY,36.89
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,7,222.14,350,1815,FIN,400,1,MEDLEY,29.22
245470,CLARY,TYLER,01/01/1989,M,UNITED STATES OF AMERICA,USA,137,1,3,923,0.63,250.39,8,250.39,400,1815,FIN,400,1,MEDLEY,28.25
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,6,8,6,930,0.74,60.01,1,28.39,50,1147,PRE,100,1,BREAST,28.39
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,6,8,6,930,0.74,60.01,2,60.01,100,1147,PRE,100,1,BREAST,31.62
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,206,1,3,940,0.75,59.78,1,27.79,50,1906,SEM,100,1,BREAST,27.79
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,206,1,3,940,0.75,59.78,2,59.78,100,1906,SEM,100,1,BREAST,31.99
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,106,1,5,929,0.72,60.02,1,28.1,50,1802,FIN,100,1,BREAST,28.1
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,106,1,5,929,0.72,60.02,2,60.02,100,1802,FIN,100,1,BREAST,31.92
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,14,8,3,893,0.73,27.69,1,27.69,50,1000,PRE,50,1,BREAST,27.69
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,25,4,5,909,0.77,131.4,1,29.75,50,1054,PRE,200,1,BREAST,29.75
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,25,4,5,909,0.77,131.4,2,62.96,100,1054,PRE,200,1,BREAST,33.21
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,25,4,5,909,0.77,131.4,3,96.9,150,1054,PRE,200,1,BREAST,33.94
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,25,4,5,909,0.77,131.4,4,131.4,200,1054,PRE,200,1,BREAST,34.5
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,225,2,7,938,0.77,130.03,1,29,50,1854,SEM,200,1,BREAST,29
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,225,2,7,938,0.77,130.03,2,61.18,100,1854,SEM,200,1,BREAST,32.18
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,225,2,7,938,0.77,130.03,3,95.16,150,1854,SEM,200,1,BREAST,33.98
245473,CORDES,KEVIN,01/01/1993,M,UNITED STATES OF AMERICA,USA,225,2,7,938,0.77,130.03,4,130.03,200,1854,SEM,200,1,BREAST,34.87
245474,COUGHLIN,NATALIE,01/01/1982,F,UNITED STATES OF AMERICA,USA,33,9,6,855,0.66,25,1,25,50,1000,PRE,50,1,FREE,25
245474,COUGHLIN,NATALIE,01/01/1982,F,UNITED STATES OF AMERICA,USA,233,2,2,853,0.64,25.02,1,25.02,50,1858,SEM,50,1,FREE,25.02
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,20,2,2,850,0.7,130.25,1,29.5,50,1038,PRE,200,1,FLY,29.5
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,20,2,2,850,0.7,130.25,2,62.76,100,1038,PRE,200,1,FLY,33.26
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,20,2,2,850,0.7,130.25,3,96.14,150,1038,PRE,200,1,FLY,33.38
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,20,2,2,850,0.7,130.25,4,130.25,200,1038,PRE,200,1,FLY,34.11
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,220,2,1,890,0.74,128.28,1,28.65,50,1855,SEM,200,1,FLY,28.65
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,220,2,1,890,0.74,128.28,2,61.64,100,1855,SEM,200,1,FLY,32.99
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,220,2,1,890,0.74,128.28,3,94.35,150,1855,SEM,200,1,FLY,32.71
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,220,2,1,890,0.74,128.28,4,128.28,200,1855,SEM,200,1,FLY,33.93
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,1,30.16,50,1024,PRE,400,1,MEDLEY,30.16
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,2,63.65,100,1024,PRE,400,1,MEDLEY,33.49
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,3,98.75,150,1024,PRE,400,1,MEDLEY,35.1
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,4,132.85,200,1024,PRE,400,1,MEDLEY,34.1
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,5,172.91,250,1024,PRE,400,1,MEDLEY,40.06
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,6,213.5,300,1024,PRE,400,1,MEDLEY,40.59
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,7,245.65,350,1024,PRE,400,1,MEDLEY,32.15
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,38,3,5,906,0.76,277.39,8,277.39,400,1024,PRE,400,1,MEDLEY,31.74
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,1,29.38,50,1914,FIN,400,1,MEDLEY,29.38
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,2,62.86,100,1914,FIN,400,1,MEDLEY,33.48
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,3,97.23,150,1914,FIN,400,1,MEDLEY,34.37
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,4,131.43,200,1914,FIN,400,1,MEDLEY,34.2
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,5,170.25,250,1914,FIN,400,1,MEDLEY,38.82
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,6,210.19,300,1914,FIN,400,1,MEDLEY,39.94
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,7,241.45,350,1914,FIN,400,1,MEDLEY,31.26
245475,DIRADO,MADELINE,01/01/1993,F,UNITED STATES OF AMERICA,USA,138,1,1,953,0.75,272.7,8,272.7,400,1914,FIN,400,1,MEDLEY,31.25
245477,DONAHUE,CLAIRE,01/01/1989,F,UNITED STATES OF AMERICA,USA,1,5,3,876,0.65,58.58,1,26.58,50,1000,PRE,100,1,FLY,26.58
245477,DONAHUE,CLAIRE,01/01/1989,F,UNITED STATES OF AMERICA,USA,1,5,3,876,0.65,58.58,2,58.58,100,1000,PRE,100,1,FLY,32
245477,DONAHUE,CLAIRE,01/01/1989,F,UNITED STATES OF AMERICA,USA,201,1,2,882,0.63,58.44,1,26.65,50,1802,SEM,100,1,FLY,26.65
245477,DONAHUE,CLAIRE,01/01/1989,F,UNITED STATES OF AMERICA,USA,201,1,2,882,0.63,58.44,2,58.44,100,1802,SEM,100,1,FLY,31.79
245477,DONAHUE,CLAIRE,01/01/1989,F,UNITED STATES OF AMERICA,USA,101,1,8,889,0.65,58.3,1,27.13,50,1810,FIN,100,1,FLY,27.13
245477,DONAHUE,CLAIRE,01/01/1989,F,UNITED STATES OF AMERICA,USA,101,1,8,889,0.65,58.3,2,58.3,100,1810,FIN,100,1,FLY,31.17
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,12,6,5,844,0.67,107.9,1,25.33,50,1047,PRE,200,1,FREE,25.33
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,12,6,5,844,0.67,107.9,2,53.02,100,1047,PRE,200,1,FREE,27.69
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,12,6,5,844,0.67,107.9,3,81.2,150,1047,PRE,200,1,FREE,28.18
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,12,6,5,844,0.67,107.9,4,107.9,200,1047,PRE,200,1,FREE,26.7
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,212,1,2,865,0.67,107.05,1,24.76,50,1913,SEM,200,1,FREE,24.76
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,212,1,2,865,0.67,107.05,2,52.18,100,1913,SEM,200,1,FREE,27.42
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,212,1,2,865,0.67,107.05,3,79.31,150,1913,SEM,200,1,FREE,27.13
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,212,1,2,865,0.67,107.05,4,107.05,200,1913,SEM,200,1,FREE,27.74
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,112,1,7,908,0.66,105.32,1,25.01,50,1802,FIN,200,1,FREE,25.01
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,112,1,7,908,0.66,105.32,2,51.45,100,1802,FIN,200,1,FREE,26.44
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,112,1,7,908,0.66,105.32,3,78.73,150,1802,FIN,200,1,FREE,27.28
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,112,1,7,908,0.66,105.32,4,105.32,200,1802,FIN,200,1,FREE,26.59
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,21,5,3,886,0.67,118.78,1,25.45,50,1051,PRE,200,1,MEDLEY,25.45
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,21,5,3,886,0.67,118.78,2,55.91,100,1051,PRE,200,1,MEDLEY,30.46
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,21,5,3,886,0.67,118.78,3,90.35,150,1051,PRE,200,1,MEDLEY,34.44
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,21,5,3,886,0.67,118.78,4,118.78,200,1051,PRE,200,1,MEDLEY,28.43
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,221,1,2,891,0.67,118.56,1,24.9,50,1916,SEM,200,1,MEDLEY,24.9
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,221,1,2,891,0.67,118.56,2,55.32,100,1916,SEM,200,1,MEDLEY,30.42
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,221,1,2,891,0.67,118.56,3,89.67,150,1916,SEM,200,1,MEDLEY,34.35
245479,DWYER,CONOR,01/01/1989,M,UNITED STATES OF AMERICA,USA,221,1,2,891,0.67,118.56,4,118.56,200,1916,SEM,200,1,MEDLEY,28.89
245481,ERVIN,ANTHONY,01/01/1981,M,UNITED STATES OF AMERICA,USA,27,10,5,877,0.7,21.87,1,21.87,50,1000,PRE,50,1,FREE,21.87
245481,ERVIN,ANTHONY,01/01/1981,M,UNITED STATES OF AMERICA,USA,227,2,3,934,0.65,21.42,1,21.42,50,1838,SEM,50,1,FREE,21.42
245481,ERVIN,ANTHONY,01/01/1981,M,UNITED STATES OF AMERICA,USA,127,1,5,904,0.65,21.65,1,21.65,50,1809,FIN,50,1,FREE,21.65
245483,FEIGEN,JAMES,01/01/1989,M,UNITED STATES OF AMERICA,USA,19,7,3,884,0.67,48.86,1,23.47,50,1013,PRE,100,1,FREE,23.47
245483,FEIGEN,JAMES,01/01/1989,M,UNITED STATES OF AMERICA,USA,19,7,3,884,0.67,48.86,2,48.86,100,1013,PRE,100,1,FREE,25.39
245483,FEIGEN,JAMES,01/01/1989,M,UNITED STATES OF AMERICA,USA,219,2,2,929,0.67,48.07,1,23.05,50,1802,SEM,100,1,FREE,23.05
245483,FEIGEN,JAMES,01/01/1989,M,UNITED STATES OF AMERICA,USA,219,2,2,929,0.67,48.07,2,48.07,100,1802,SEM,100,1,FREE,25.02
245483,FEIGEN,JAMES,01/01/1989,M,UNITED STATES OF AMERICA,USA,119,1,5,943,0.69,47.82,1,22.91,50,1833,FIN,100,1,FREE,22.91
245483,FEIGEN,JAMES,01/01/1989,M,UNITED STATES OF AMERICA,USA,119,1,5,943,0.69,47.82,2,47.82,100,1833,FIN,100,1,FREE,24.91
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,9,4,4,949,0.73,59.13,1,29.06,50,1000,PRE,100,1,BACK,29.06
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,9,4,4,949,0.73,59.13,2,59.13,100,1000,PRE,100,1,BACK,30.07
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,209,2,4,941,0.76,59.31,1,29.07,50,1855,SEM,100,1,BACK,29.07
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,209,2,4,941,0.76,59.31,2,59.31,100,1855,SEM,100,1,BACK,30.24
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,109,1,4,984,0.64,58.42,1,28.62,50,1810,FIN,100,1,BACK,28.62
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,109,1,4,984,0.64,58.42,2,58.42,100,1810,FIN,100,1,BACK,29.8
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,15,4,4,902,0.83,116.9,1,27.19,50,1019,PRE,200,1,FREE,27.19
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,15,4,4,902,0.83,116.9,2,56.68,100,1019,PRE,200,1,FREE,29.49
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,15,4,4,902,0.83,116.9,3,86.66,150,1019,PRE,200,1,FREE,29.98
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,15,4,4,902,0.83,116.9,4,116.9,200,1019,PRE,200,1,FREE,30.24
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,215,2,3,922,0.79,116.05,1,27.02,50,1914,SEM,200,1,FREE,27.02
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,215,2,3,922,0.79,116.05,2,56.56,100,1914,SEM,200,1,FREE,29.54
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,215,2,3,922,0.79,116.05,3,86.11,150,1914,SEM,200,1,FREE,29.55
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,215,2,3,922,0.79,116.05,4,116.05,200,1914,SEM,200,1,FREE,29.94
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,115,1,5,952,0.83,114.81,1,26.93,50,1832,FIN,200,1,FREE,26.93
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,115,1,5,952,0.83,114.81,2,55.56,100,1832,FIN,200,1,FREE,28.63
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,115,1,5,952,0.83,114.81,3,85.05,150,1832,FIN,200,1,FREE,29.49
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,115,1,5,952,0.83,114.81,4,114.81,200,1832,FIN,200,1,FREE,29.76
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,18,5,3,861,0.67,28.44,1,28.44,50,1000,PRE,50,1,BACK,28.44
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,22,8,5,929,0.8,53.36,1,26.06,50,1000,PRE,100,1,FREE,26.06
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,22,8,5,929,0.8,53.36,2,53.36,100,1000,PRE,100,1,FREE,27.3
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,222,1,4,907,0.8,53.78,1,26.05,50,1802,SEM,100,1,FREE,26.05
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,222,1,4,907,0.8,53.78,2,53.78,100,1802,SEM,100,1,FREE,27.73
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,122,1,2,923,0.79,53.47,1,25.9,50,1802,FIN,100,1,FREE,25.9
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,122,1,2,923,0.79,53.47,2,53.47,100,1802,FIN,100,1,FREE,27.57
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,30,4,4,936,0.67,127.57,1,29.62,50,1054,PRE,200,1,BACK,29.62
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,30,4,4,936,0.67,127.57,2,61.57,100,1054,PRE,200,1,BACK,31.95
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,30,4,4,936,0.67,127.57,3,94.37,150,1054,PRE,200,1,BACK,32.8
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,30,4,4,936,0.67,127.57,4,127.57,200,1054,PRE,200,1,BACK,33.2
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,230,2,4,961,0.65,126.46,1,29.83,50,1818,SEM,200,1,BACK,29.83
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,230,2,4,961,0.65,126.46,2,61.75,100,1818,SEM,200,1,BACK,31.92
245486,FRANKLIN,MISSY,01/01/1995,F,UNITED STATES OF AMERICA,USA,230,2,4,961,0.65,126.46,3,94.05,150,1818,SEM,200,1,BACK,32.3
